what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304993497822
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304993498742
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304993505239
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304993510709
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304993512045
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304993518252
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304993523732
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304993525730
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304993528082
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304993537598
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304993539287
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304993543594
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1304993549310
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1304993549674
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1304993552297
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1304993553685
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304993554465
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1304993556168
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1304993578147
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1304993580107
closed,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1304993580107
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1304993581579
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1304993591143
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1304993592628
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304993608523
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304993609467
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304993613507
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304993621704
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304993622626
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304993625189
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304993634169
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304993635221
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304993641705
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1304993644087
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1304993651710
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304993660305
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1304993665342
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304993674179
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1304993683399
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304993692464
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304993693953
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304993699058
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304993702272
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304993703520
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304993803417
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1304993805900
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1304993823308
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1304993825372
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304994528303
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304994533723
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304994535452
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304994541906
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1304994549725
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304994551693
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1304994592462
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1304994597592
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1304994617071
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304994623234
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1304994687720
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304994695847
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1304994702640
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304994703642
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1304994705089
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304994714356
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304994716034
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304994718807
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304994723180
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304994728128
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304994732830
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304994733788
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304994916242
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304994937385
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304995040056
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1304995043002
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1304995060832
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1304995068459
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304995084421
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304995228271
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1304995252859
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304995258671
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304995262964
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304995273685
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304995277737
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1304995286653
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304995287504
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304995288561
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304995294967
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1304995318738
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304995320647
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304995325266
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304995326164
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304995336583
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304995348631
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304995432645
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304996818115
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304996832112
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304996833057
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304996840178
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304996854092
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304996855062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304996861998
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1304996873389
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304996892292
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1304996915655
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304996927313
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304996932834
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304996933926
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304996948326
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1304996975041
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304996978580
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304996985778
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304996986987
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304996993975
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304997002638
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304997045993
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304997050128
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304997051425
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304997060794
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1304997062526
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304997071592
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304997072788
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304997095465
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1304997099071
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1304997143490
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304997148902
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1304997151889
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304997154229
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1304997161880
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1304997167863
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304997172610
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304997173486
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305000347134
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1305000349313
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1305000350391
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305000373984
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305000455880
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1305000469115
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1305000475831
opened,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1305000475888
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1305000475929
executed,command,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.edit.text.java.search.references.in.project",1305000476053
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1305000479594
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1305000482192
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1305000519525
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305000578915
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305002562867
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305002564601
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305002566092
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.core",1305002566116
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305002566328
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1305002566611
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1305002566612
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1305002566613
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1305002566614
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1305002566614
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1305002566614
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1305002566615
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1305002566616
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1305002566617
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1305002566618
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1305002566619
stopped,bundle,com.python.pydev.codecompletion,2.0.0.2011040403,"com.python.pydev.codecompletion",1305002566619
stopped,bundle,com.python.pydev.refactoring,2.0.0.2011040403,"com.python.pydev.refactoring",1305002566620
stopped,bundle,com.python.pydev.analysis,2.0.0.2011040403,"com.python.pydev.analysis",1305002566620
stopped,bundle,com.python.pydev.debug,2.0.0.2011040403,"com.python.pydev.debug",1305002566629
stopped,bundle,com.python.pydev.fastparser,2.0.0.2011040403,"com.python.pydev.fastparser",1305002566681
stopped,bundle,com.python.pydev,2.0.0.2011040403,"com.python.pydev",1305002566689
stopped,bundle,org.python.pydev.django,2.0.0.2011040403,"org.python.pydev.django",1305002566695
activated,perspective,org.eclipse.wst.web.ui,,"org.eclipse.wst.web.ui.webDevPerspective",1305049704317
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1305049704343
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1305049704355
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1305049704405
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1305049704446
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1305049704464
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1305049704505
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1305049704532
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1305049704565
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1305049704569
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1305049704591
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1305049704656
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1305049704767
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1305049704800
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1305049704827
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1305049704855
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1305049704910
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1305049704935
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1305049704958
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1305049704966
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1305049704987
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1305049705004
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1305049705036
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1305049705057
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1305049705074
