what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303943537296
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303943843731
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303943844819
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303943859803
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303943861366
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303943897683
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303943898403
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303945286759
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303945294301
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303945346995
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303945348786
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303945362529
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1303945369723
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303945373274
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303945377228
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303945378816
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303945403920
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1303945412073
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303945413165
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303945443472
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303945451488
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303945455276
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303945530508
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303945661823
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1303945675353
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303945677006
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303945688182
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303945689431
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303945689566
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303945689679
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303945689801
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303945689925
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303945690049
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303945690187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303945690299
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303945690412
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303945690526
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303945690656
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303945690790
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303945691040
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303945691140
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303945706973
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303945761124
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303945763586
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303945786894
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303945816794
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303945856837
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303945889696
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303945950577
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303945956780
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303945963456
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303946119576
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303950430568
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303950432417
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303951477636
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303951478970
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303951486093
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303951559829
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1303951568940
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303951571841
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303951586969
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303951655858
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1303951661215
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303951682695
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303951700017
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1303951713119
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303951717933
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303951853354
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303951865852
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303951880519
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303951895207
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303951898377
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303951902319
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303951911469
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303951921538
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303951931872
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303951994156
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303952003431
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303952009825
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303952012221
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303952016224
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303952048581
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303952048732
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303952059112
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303952071556
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303952071903
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303952072296
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303952072498
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303952093151
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303952096126
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303952111678
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303952112610
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303952143474
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303952144116
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1303952147708
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303952168548
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303952173655
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303952179065
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303952196910
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303952197325
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303952197499
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303952197740
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303952198063
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303952198498
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303952213494
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303952214769
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303952252919
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303952254044
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303952265076
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303952267661
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303952283765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303952287056
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303952617882
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303952618594
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303952640615
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303952652031
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303952653440
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303953034708
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303953217282
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303953667153
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303953682800
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303953683848
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303953785651
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303953789206
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303953790360
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303953792923
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303953794119
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303954326045
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303954328055
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303954333417
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1303954429272
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303954431449
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303954433642
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303954435290
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303954504293
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303954525331
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303954529097
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303954572352
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303954644925
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303954693572
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303954697681
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303954790042
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303954800017
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303954807166
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303954848711
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303954854194
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303954865690
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303954871341
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303954872606
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303954944948
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303954960972
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303954963551
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303955019669
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303955028834
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303955030994
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303955314821
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303955321391
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303955388838
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303955390727
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303955394552
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303955395677
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303955444979
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303955446735
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303955463355
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303955475390
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303955476380
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303955486548
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1303955502312
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303955508262
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303955509646
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303955584274
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303955632499
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303955645233
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303955722115
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303955728010
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303955730297
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303955759158
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020236400
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304020344941
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1304020350382
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304020352132
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1304020415355
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1304020415985
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1304020422457
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1304020467105
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020488099
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020490845
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020498558
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020512375
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020518649
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020527667
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020531874
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020534193
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1304020538645
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304020540835
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1304020541405
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304020542286
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020544552
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020561604
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1304020619396
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304020621894
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304020623053
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1304020624725
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304020625585
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020626539
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020651937
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1304020777782
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304020779370
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1304020786018
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304020790633
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020795475
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304021468798
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304021474412
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304021492675
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304034157588
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304034171374
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304034192209
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304034198350
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304034199514
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304034213381
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304034215965
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304034217395
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304034229121
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304034231421
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304034232668
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304034247036
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304034251118
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304034262938
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304034265162
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304034266536
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304034325066
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1304034363996
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304034366836
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1304034388753
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304034399922
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1304034403338
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304034422889
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304034424083
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304034432996
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1304034437068
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304034455878
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1304034475538
